"customer_id","total_rfm_score","rfm_category_combination","customer_segment"
"16163",9,"234","CANNOT BE DEFINED"
"16162",4,"211","CHURNED CUSTOMER"
"16161",12,"444","LOYAL"
"16160",8,"323","ACTIVE"
"16159",8,"233","POTENTIAL CHURNERS"
"16158",7,"142","CANNOT BE DEFINED"
"16157",8,"422","ACTIVE"
"16156",12,"444","LOYAL"
"16155",6,"132","CHURNED CUSTOMER"
"16153",11,"344","SLIPPING AWAY, CANNOT LOSE"
"16152",6,"213","CANNOT BE DEFINED"
"16150",11,"344","SLIPPING AWAY, CANNOT LOSE"
"16149",8,"422","ACTIVE"
"16148",6,"222","POTENTIAL CHURNERS"
"16147",9,"234","CANNOT BE DEFINED"
"16146",8,"233","POTENTIAL CHURNERS"
"16145",12,"444","LOYAL"
"16144",4,"211","CHURNED CUSTOMER"
"16143",12,"444","LOYAL"
"16142",5,"212","CHURNED CUSTOMER"
"16141",8,"323","ACTIVE"
"16140",9,"333","ACTIVE"
"16139",10,"433","LOYAL"
"16138",7,"223","POTENTIAL CHURNERS"
"16137",4,"112","CHURNED CUSTOMER"
"16136",9,"333","ACTIVE"
"16135",6,"222","POTENTIAL CHURNERS"
"16134",10,"433","LOYAL"
"16133",12,"444","LOYAL"
"16132",5,"122","CANNOT BE DEFINED"
"16131",11,"344","SLIPPING AWAY, CANNOT LOSE"
"16130",7,"133","SLIPPING AWAY, CANNOT LOSE"
"16129",7,"133","SLIPPING AWAY, CANNOT LOSE"
"16128",12,"444","LOYAL"
"16127",7,"322","POTENTIAL CHURNERS"
"16126",11,"344","SLIPPING AWAY, CANNOT LOSE"
"16125",10,"244","SLIPPING AWAY, CANNOT LOSE"
"16124",8,"233","POTENTIAL CHURNERS"
"16123",5,"311","NEW CUSTOMERS"
"16122",9,"333","ACTIVE"
"16121",9,"333","ACTIVE"
"16120",10,"334","CANNOT BE DEFINED"
"16119",11,"443","LOYAL"
"16118",6,"114","CHURNED CUSTOMER"
"16117",6,"222","POTENTIAL CHURNERS"
"16116",5,"212","CHURNED CUSTOMER"
"16115",12,"444","LOYAL"
"16114",4,"211","CHURNED CUSTOMER"
"16113",4,"211","CHURNED CUSTOMER"
"16112",6,"231","POTENTIAL CHURNERS"
"16111",4,"112","CHURNED CUSTOMER"
"16110",9,"333","ACTIVE"
"16109",7,"223","POTENTIAL CHURNERS"
"16108",9,"333","ACTIVE"
"16107",12,"444","LOYAL"
"16106",6,"321","ACTIVE"
"16105",9,"234","CANNOT BE DEFINED"
"16104",11,"344","SLIPPING AWAY, CANNOT LOSE"
"16103",12,"444","LOYAL"
"16102",8,"323","ACTIVE"
"16101",10,"334","CANNOT BE DEFINED"
"16100",4,"112","CHURNED CUSTOMER"
"16099",10,"343","SLIPPING AWAY, CANNOT LOSE"
"16098",11,"344","SLIPPING AWAY, CANNOT LOSE"
"16097",4,"211","CHURNED CUSTOMER"
"16096",8,"233","POTENTIAL CHURNERS"
"16095",4,"112","CHURNED CUSTOMER"
"16094",12,"444","LOYAL"
"16093",4,"211","CHURNED CUSTOMER"
"16092",8,"233","POTENTIAL CHURNERS"
"16091",5,"221","POTENTIAL CHURNERS"
"16090",3,"111","CHURNED CUSTOMER"
"16089",4,"121","CHURNED CUSTOMER"
"16088",6,"123","CHURNED CUSTOMER"
"16087",7,"133","SLIPPING AWAY, CANNOT LOSE"
"16086",11,"344","SLIPPING AWAY, CANNOT LOSE"
"16085",12,"444","LOYAL"
"16084",5,"212","CHURNED CUSTOMER"
"16083",9,"234","CANNOT BE DEFINED"
"16082",3,"111","CHURNED CUSTOMER"
"16081",11,"344","SLIPPING AWAY, CANNOT LOSE"
"16080",8,"332","ACTIVE"
"16079",10,"433","LOYAL"
"16078",6,"222","POTENTIAL CHURNERS"
"16077",5,"113","CANNOT BE DEFINED"
"16076",11,"443","LOYAL"
"16075",5,"122","CANNOT BE DEFINED"
"16074",3,"111","CHURNED CUSTOMER"
"16073",4,"211","CHURNED CUSTOMER"
"16072",9,"234","CANNOT BE DEFINED"
"16071",9,"333","ACTIVE"
"16070",8,"422","ACTIVE"
"16069",4,"112","CHURNED CUSTOMER"
"16068",3,"111","CHURNED CUSTOMER"
"16067",8,"134","SLIPPING AWAY, CANNOT LOSE"
"16066",10,"433","LOYAL"
"16065",10,"244","SLIPPING AWAY, CANNOT LOSE"
"16064",4,"121","CHURNED CUSTOMER"
"16063",4,"211","CHURNED CUSTOMER"
"16062",12,"444","LOYAL"
"16061",3,"111","CHURNED CUSTOMER"
"16060",6,"132","CHURNED CUSTOMER"
"16059",11,"344","SLIPPING AWAY, CANNOT LOSE"
"16058",3,"111","CHURNED CUSTOMER"
"16057",12,"444","LOYAL"
"16056",6,"312","CANNOT BE DEFINED"
"16055",4,"211","CHURNED CUSTOMER"
"16054",8,"233","POTENTIAL CHURNERS"
"16053",10,"334","CANNOT BE DEFINED"
"16052",7,"322","POTENTIAL CHURNERS"
"16051",3,"111","CHURNED CUSTOMER"
"16050",6,"231","POTENTIAL CHURNERS"
"16049",9,"333","ACTIVE"
"16048",8,"233","POTENTIAL CHURNERS"
"16047",3,"111","CHURNED CUSTOMER"
"16046",3,"111","CHURNED CUSTOMER"
"16045",10,"244","SLIPPING AWAY, CANNOT LOSE"
"16044",3,"111","CHURNED CUSTOMER"
"16043",10,"343","SLIPPING AWAY, CANNOT LOSE"
"16042",11,"443","LOYAL"
"16041",10,"334","CANNOT BE DEFINED"
"16040",10,"334","CANNOT BE DEFINED"
"16039",5,"122","CANNOT BE DEFINED"
"16038",9,"432","ACTIVE"
"16037",8,"233","POTENTIAL CHURNERS"
"16036",10,"334","CANNOT BE DEFINED"
"16035",3,"111","CHURNED CUSTOMER"
"16034",8,"233","POTENTIAL CHURNERS"
"16033",12,"444","LOYAL"
"16032",7,"133","SLIPPING AWAY, CANNOT LOSE"
"16031",7,"322","POTENTIAL CHURNERS"
"16030",4,"211","CHURNED CUSTOMER"
"16029",11,"344","SLIPPING AWAY, CANNOT LOSE"
"16028",3,"111","CHURNED CUSTOMER"
"16027",10,"343","SLIPPING AWAY, CANNOT LOSE"
"16026",5,"311","NEW CUSTOMERS"
"16025",6,"312","CANNOT BE DEFINED"
"16024",9,"432","ACTIVE"
"16023",7,"322","POTENTIAL CHURNERS"
"16022",5,"212","CHURNED CUSTOMER"
"16021",5,"122","CANNOT BE DEFINED"
"16020",8,"422","ACTIVE"
"16019",11,"344","SLIPPING AWAY, CANNOT LOSE"
"16018",8,"332","ACTIVE"
"16017",9,"333","ACTIVE"
"16016",12,"444","LOYAL"
"16015",8,"422","ACTIVE"
"16014",9,"333","ACTIVE"
"16013",12,"444","LOYAL"
"16012",10,"334","CANNOT BE DEFINED"
"16011",12,"444","LOYAL"
"16010",9,"243","CANNOT BE DEFINED"
"16009",10,"433","LOYAL"
"16008",12,"444","LOYAL"
"16007",11,"344","SLIPPING AWAY, CANNOT LOSE"
"16006",5,"221","POTENTIAL CHURNERS"
"16005",12,"444","LOYAL"
"16004",7,"133","SLIPPING AWAY, CANNOT LOSE"
"16003",11,"344","SLIPPING AWAY, CANNOT LOSE"
"16002",3,"111","CHURNED CUSTOMER"
"16001",4,"112","CHURNED CUSTOMER"
"16000",10,"424","CANNOT BE DEFINED"
"15999",3,"111","CHURNED CUSTOMER"
"15998",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15996",10,"343","SLIPPING AWAY, CANNOT LOSE"
"15995",4,"112","CHURNED CUSTOMER"
"15994",9,"333","ACTIVE"
"15993",11,"434","LOYAL"
"15992",8,"422","ACTIVE"
"15991",3,"111","CHURNED CUSTOMER"
"15990",10,"343","SLIPPING AWAY, CANNOT LOSE"
"15989",6,"222","POTENTIAL CHURNERS"
"15988",9,"432","ACTIVE"
"15987",11,"443","LOYAL"
"15986",7,"322","POTENTIAL CHURNERS"
"15985",9,"234","CANNOT BE DEFINED"
"15984",12,"444","LOYAL"
"15983",12,"444","LOYAL"
"15982",3,"111","CHURNED CUSTOMER"
"15981",12,"444","LOYAL"
"15980",10,"334","CANNOT BE DEFINED"
"15979",3,"111","CHURNED CUSTOMER"
"15978",10,"334","CANNOT BE DEFINED"
"15977",9,"423","CANNOT BE DEFINED"
"15976",8,"233","POTENTIAL CHURNERS"
"15975",7,"322","POTENTIAL CHURNERS"
"15974",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15973",7,"223","POTENTIAL CHURNERS"
"15972",7,"133","SLIPPING AWAY, CANNOT LOSE"
"15971",12,"444","LOYAL"
"15970",7,"223","POTENTIAL CHURNERS"
"15969",10,"433","LOYAL"
"15968",4,"112","CHURNED CUSTOMER"
"15967",12,"444","LOYAL"
"15966",4,"112","CHURNED CUSTOMER"
"15965",12,"444","LOYAL"
"15964",3,"111","CHURNED CUSTOMER"
"15963",8,"422","ACTIVE"
"15962",3,"111","CHURNED CUSTOMER"
"15961",5,"212","CHURNED CUSTOMER"
"15960",7,"232","CANNOT BE DEFINED"
"15959",5,"122","CANNOT BE DEFINED"
"15958",8,"332","ACTIVE"
"15957",8,"323","ACTIVE"
"15956",5,"122","CANNOT BE DEFINED"
"15955",12,"444","LOYAL"
"15954",3,"111","CHURNED CUSTOMER"
"15953",12,"444","LOYAL"
"15952",8,"332","ACTIVE"
"15951",9,"423","CANNOT BE DEFINED"
"15950",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15949",8,"422","ACTIVE"
"15948",10,"433","LOYAL"
"15947",7,"313","CANNOT BE DEFINED"
"15946",6,"123","CHURNED CUSTOMER"
"15945",7,"232","CANNOT BE DEFINED"
"15944",8,"233","POTENTIAL CHURNERS"
"15943",4,"121","CHURNED CUSTOMER"
"15942",4,"211","CHURNED CUSTOMER"
"15941",4,"112","CHURNED CUSTOMER"
"15940",4,"211","CHURNED CUSTOMER"
"15939",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15938",8,"242","CANNOT BE DEFINED"
"15937",5,"311","NEW CUSTOMERS"
"15936",5,"221","POTENTIAL CHURNERS"
"15935",6,"222","POTENTIAL CHURNERS"
"15934",6,"123","CHURNED CUSTOMER"
"15933",10,"433","LOYAL"
"15932",12,"444","LOYAL"
"15931",3,"111","CHURNED CUSTOMER"
"15930",6,"312","CANNOT BE DEFINED"
"15929",4,"112","CHURNED CUSTOMER"
"15928",3,"111","CHURNED CUSTOMER"
"15927",3,"111","CHURNED CUSTOMER"
"15926",3,"111","CHURNED CUSTOMER"
"15925",4,"211","CHURNED CUSTOMER"
"15924",3,"111","CHURNED CUSTOMER"
"15923",4,"211","CHURNED CUSTOMER"
"15922",5,"212","CHURNED CUSTOMER"
"15921",7,"232","CANNOT BE DEFINED"
"15920",8,"242","CANNOT BE DEFINED"
"15919",9,"423","CANNOT BE DEFINED"
"15918",6,"222","POTENTIAL CHURNERS"
"15917",7,"232","CANNOT BE DEFINED"
"15916",12,"444","LOYAL"
"15915",4,"112","CHURNED CUSTOMER"
"15914",5,"221","POTENTIAL CHURNERS"
"15913",3,"111","CHURNED CUSTOMER"
"15912",9,"243","CANNOT BE DEFINED"
"15911",8,"143","SLIPPING AWAY, CANNOT LOSE"
"15910",12,"444","LOYAL"
"15909",4,"211","CHURNED CUSTOMER"
"15908",5,"122","CANNOT BE DEFINED"
"15907",9,"423","CANNOT BE DEFINED"
"15906",12,"444","LOYAL"
"15905",3,"111","CHURNED CUSTOMER"
"15904",6,"411","NEW CUSTOMERS"
"15903",12,"444","LOYAL"
"15902",3,"111","CHURNED CUSTOMER"
"15901",10,"442","CANNOT BE DEFINED"
"15900",10,"433","LOYAL"
"15899",4,"211","CHURNED CUSTOMER"
"15898",12,"444","LOYAL"
"15897",5,"221","POTENTIAL CHURNERS"
"15895",4,"211","CHURNED CUSTOMER"
"15894",6,"222","POTENTIAL CHURNERS"
"15893",3,"111","CHURNED CUSTOMER"
"15892",3,"111","CHURNED CUSTOMER"
"15891",5,"212","CHURNED CUSTOMER"
"15890",6,"132","CHURNED CUSTOMER"
"15889",9,"243","CANNOT BE DEFINED"
"15888",7,"322","POTENTIAL CHURNERS"
"15887",6,"123","CHURNED CUSTOMER"
"15886",9,"333","ACTIVE"
"15885",10,"343","SLIPPING AWAY, CANNOT LOSE"
"15884",4,"121","CHURNED CUSTOMER"
"15883",8,"422","ACTIVE"
"15882",9,"243","CANNOT BE DEFINED"
"15881",7,"232","CANNOT BE DEFINED"
"15880",5,"212","CHURNED CUSTOMER"
"15879",7,"133","SLIPPING AWAY, CANNOT LOSE"
"15878",4,"121","CHURNED CUSTOMER"
"15877",8,"422","ACTIVE"
"15876",6,"123","CHURNED CUSTOMER"
"15875",4,"121","CHURNED CUSTOMER"
"15874",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15873",5,"131","CANNOT BE DEFINED"
"15872",9,"432","ACTIVE"
"15871",3,"111","CHURNED CUSTOMER"
"15870",8,"332","ACTIVE"
"15869",5,"221","POTENTIAL CHURNERS"
"15868",3,"111","CHURNED CUSTOMER"
"15867",12,"444","LOYAL"
"15866",4,"211","CHURNED CUSTOMER"
"15865",9,"333","ACTIVE"
"15864",11,"443","LOYAL"
"15863",8,"332","ACTIVE"
"15862",12,"444","LOYAL"
"15861",12,"444","LOYAL"
"15860",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15859",4,"112","CHURNED CUSTOMER"
"15858",12,"444","LOYAL"
"15857",8,"422","ACTIVE"
"15856",12,"444","LOYAL"
"15855",8,"233","POTENTIAL CHURNERS"
"15854",12,"444","LOYAL"
"15853",6,"321","ACTIVE"
"15852",6,"231","POTENTIAL CHURNERS"
"15851",4,"121","CHURNED CUSTOMER"
"15850",10,"433","LOYAL"
"15848",3,"111","CHURNED CUSTOMER"
"15847",8,"332","ACTIVE"
"15846",3,"111","CHURNED CUSTOMER"
"15845",12,"444","LOYAL"
"15844",5,"311","NEW CUSTOMERS"
"15843",4,"211","CHURNED CUSTOMER"
"15842",5,"122","CANNOT BE DEFINED"
"15841",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15840",7,"322","POTENTIAL CHURNERS"
"15839",8,"323","ACTIVE"
"15838",12,"444","LOYAL"
"15837",7,"322","POTENTIAL CHURNERS"
"15836",5,"311","NEW CUSTOMERS"
"15835",9,"333","ACTIVE"
"15834",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15833",3,"111","CHURNED CUSTOMER"
"15832",6,"222","POTENTIAL CHURNERS"
"15831",7,"322","POTENTIAL CHURNERS"
"15830",6,"312","CANNOT BE DEFINED"
"15829",6,"222","POTENTIAL CHURNERS"
"15828",6,"213","CANNOT BE DEFINED"
"15827",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15826",10,"334","CANNOT BE DEFINED"
"15825",5,"212","CHURNED CUSTOMER"
"15824",5,"122","CANNOT BE DEFINED"
"15823",9,"234","CANNOT BE DEFINED"
"15822",10,"433","LOYAL"
"15821",7,"322","POTENTIAL CHURNERS"
"15820",4,"211","CHURNED CUSTOMER"
"15819",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15818",3,"111","CHURNED CUSTOMER"
"15817",8,"134","SLIPPING AWAY, CANNOT LOSE"
"15816",4,"121","CHURNED CUSTOMER"
"15815",9,"333","ACTIVE"
"15814",11,"434","LOYAL"
"15813",7,"223","POTENTIAL CHURNERS"
"15812",10,"244","SLIPPING AWAY, CANNOT LOSE"
"15811",12,"444","LOYAL"
"15810",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15809",10,"343","SLIPPING AWAY, CANNOT LOSE"
"15808",10,"244","SLIPPING AWAY, CANNOT LOSE"
"15807",9,"333","ACTIVE"
"15806",7,"322","POTENTIAL CHURNERS"
"15805",12,"444","LOYAL"
"15804",12,"444","LOYAL"
"15803",9,"333","ACTIVE"
"15802",5,"212","CHURNED CUSTOMER"
"15801",8,"323","ACTIVE"
"15800",9,"243","CANNOT BE DEFINED"
"15799",9,"333","ACTIVE"
"15798",7,"133","SLIPPING AWAY, CANNOT LOSE"
"15797",9,"234","CANNOT BE DEFINED"
"15796",12,"444","LOYAL"
"15795",9,"243","CANNOT BE DEFINED"
"15794",5,"122","CANNOT BE DEFINED"
"15793",12,"444","LOYAL"
"15792",6,"123","CHURNED CUSTOMER"
"15791",10,"334","CANNOT BE DEFINED"
"15790",6,"411","NEW CUSTOMERS"
"15789",8,"233","POTENTIAL CHURNERS"
"15788",3,"111","CHURNED CUSTOMER"
"15787",8,"323","ACTIVE"
"15786",10,"334","CANNOT BE DEFINED"
"15785",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15784",5,"122","CANNOT BE DEFINED"
"15783",6,"411","NEW CUSTOMERS"
"15782",11,"434","LOYAL"
"15781",7,"421","NEW CUSTOMERS"
"15780",7,"232","CANNOT BE DEFINED"
"15779",4,"121","CHURNED CUSTOMER"
"15778",3,"111","CHURNED CUSTOMER"
"15777",9,"243","CANNOT BE DEFINED"
"15776",4,"211","CHURNED CUSTOMER"
"15775",5,"221","POTENTIAL CHURNERS"
"15774",9,"333","ACTIVE"
"15773",8,"422","ACTIVE"
"15772",3,"111","CHURNED CUSTOMER"
"15771",6,"123","CHURNED CUSTOMER"
"15770",3,"111","CHURNED CUSTOMER"
"15769",12,"444","LOYAL"
"15768",10,"244","SLIPPING AWAY, CANNOT LOSE"
"15766",7,"322","POTENTIAL CHURNERS"
"15765",5,"122","CANNOT BE DEFINED"
"15764",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15763",8,"323","ACTIVE"
"15762",7,"322","POTENTIAL CHURNERS"
"15761",3,"111","CHURNED CUSTOMER"
"15760",7,"124","CANNOT BE DEFINED"
"15759",7,"232","CANNOT BE DEFINED"
"15758",6,"411","NEW CUSTOMERS"
"15757",10,"334","CANNOT BE DEFINED"
"15756",8,"332","ACTIVE"
"15755",12,"444","LOYAL"
"15754",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15753",4,"211","CHURNED CUSTOMER"
"15752",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15751",8,"143","SLIPPING AWAY, CANNOT LOSE"
"15750",12,"444","LOYAL"
"15749",8,"224","CANNOT BE DEFINED"
"15748",7,"322","POTENTIAL CHURNERS"
"15747",12,"444","LOYAL"
"15746",4,"211","CHURNED CUSTOMER"
"15745",10,"433","LOYAL"
"15744",5,"311","NEW CUSTOMERS"
"15743",9,"432","ACTIVE"
"15742",3,"111","CHURNED CUSTOMER"
"15741",4,"121","CHURNED CUSTOMER"
"15740",5,"311","NEW CUSTOMERS"
"15739",6,"312","CANNOT BE DEFINED"
"15738",12,"444","LOYAL"
"15737",11,"443","LOYAL"
"15736",6,"123","CHURNED CUSTOMER"
"15735",3,"111","CHURNED CUSTOMER"
"15734",8,"233","POTENTIAL CHURNERS"
"15733",4,"211","CHURNED CUSTOMER"
"15732",9,"243","CANNOT BE DEFINED"
"15731",3,"111","CHURNED CUSTOMER"
"15730",9,"333","ACTIVE"
"15729",5,"221","POTENTIAL CHURNERS"
"15728",6,"222","POTENTIAL CHURNERS"
"15727",12,"444","LOYAL"
"15726",3,"111","CHURNED CUSTOMER"
"15725",7,"412","CANNOT BE DEFINED"
"15724",6,"231","POTENTIAL CHURNERS"
"15723",8,"233","POTENTIAL CHURNERS"
"15722",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15721",7,"412","CANNOT BE DEFINED"
"15720",8,"422","ACTIVE"
"15719",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15718",3,"111","CHURNED CUSTOMER"
"15717",7,"232","CANNOT BE DEFINED"
"15716",10,"244","SLIPPING AWAY, CANNOT LOSE"
"15715",6,"132","CHURNED CUSTOMER"
"15714",9,"432","ACTIVE"
"15713",8,"233","POTENTIAL CHURNERS"
"15712",12,"444","LOYAL"
"15711",5,"122","CANNOT BE DEFINED"
"15710",6,"123","CHURNED CUSTOMER"
"15709",5,"221","POTENTIAL CHURNERS"
"15708",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15707",9,"333","ACTIVE"
"15706",9,"333","ACTIVE"
"15705",4,"211","CHURNED CUSTOMER"
"15704",9,"234","CANNOT BE DEFINED"
"15703",4,"211","CHURNED CUSTOMER"
"15702",4,"121","CHURNED CUSTOMER"
"15701",10,"433","LOYAL"
"15700",6,"222","POTENTIAL CHURNERS"
"15699",6,"411","NEW CUSTOMERS"
"15698",3,"111","CHURNED CUSTOMER"
"15697",3,"111","CHURNED CUSTOMER"
"15696",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15695",8,"233","POTENTIAL CHURNERS"
"15694",12,"444","LOYAL"
"15693",3,"111","CHURNED CUSTOMER"
"15692",5,"311","NEW CUSTOMERS"
"15691",7,"232","CANNOT BE DEFINED"
"15690",7,"421","NEW CUSTOMERS"
"15689",7,"232","CANNOT BE DEFINED"
"15688",3,"111","CHURNED CUSTOMER"
"15687",12,"444","LOYAL"
"15686",3,"111","CHURNED CUSTOMER"
"15685",3,"111","CHURNED CUSTOMER"
"15684",4,"121","CHURNED CUSTOMER"
"15683",6,"222","POTENTIAL CHURNERS"
"15682",4,"121","CHURNED CUSTOMER"
"15681",12,"444","LOYAL"
"15680",12,"444","LOYAL"
"15679",9,"432","ACTIVE"
"15678",8,"323","ACTIVE"
"15677",9,"333","ACTIVE"
"15676",11,"434","LOYAL"
"15675",8,"332","ACTIVE"
"15674",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15673",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15672",3,"111","CHURNED CUSTOMER"
"15671",11,"434","LOYAL"
"15670",5,"221","POTENTIAL CHURNERS"
"15669",8,"332","ACTIVE"
"15668",4,"211","CHURNED CUSTOMER"
"15667",5,"311","NEW CUSTOMERS"
"15666",5,"122","CANNOT BE DEFINED"
"15665",9,"234","CANNOT BE DEFINED"
"15664",9,"333","ACTIVE"
"15663",4,"211","CHURNED CUSTOMER"
"15662",4,"121","CHURNED CUSTOMER"
"15661",9,"243","CANNOT BE DEFINED"
"15660",12,"444","LOYAL"
"15659",8,"332","ACTIVE"
"15658",10,"244","SLIPPING AWAY, CANNOT LOSE"
"15657",6,"411","NEW CUSTOMERS"
"15656",8,"332","ACTIVE"
"15655",5,"212","CHURNED CUSTOMER"
"15654",9,"423","CANNOT BE DEFINED"
"15653",7,"322","POTENTIAL CHURNERS"
"15652",9,"333","ACTIVE"
"15651",9,"333","ACTIVE"
"15650",5,"122","CANNOT BE DEFINED"
"15649",8,"233","POTENTIAL CHURNERS"
"15648",6,"222","POTENTIAL CHURNERS"
"15647",3,"111","CHURNED CUSTOMER"
"15646",8,"233","POTENTIAL CHURNERS"
"15645",9,"423","CANNOT BE DEFINED"
"15644",7,"232","CANNOT BE DEFINED"
"15643",6,"222","POTENTIAL CHURNERS"
"15642",3,"111","CHURNED CUSTOMER"
"15641",10,"244","SLIPPING AWAY, CANNOT LOSE"
"15640",12,"444","LOYAL"
"15639",7,"223","POTENTIAL CHURNERS"
"15638",8,"233","POTENTIAL CHURNERS"
"15637",8,"332","ACTIVE"
"15636",9,"333","ACTIVE"
"15635",3,"111","CHURNED CUSTOMER"
"15634",8,"422","ACTIVE"
"15633",9,"144","SLIPPING AWAY, CANNOT LOSE"
"15632",12,"444","LOYAL"
"15631",4,"112","CHURNED CUSTOMER"
"15630",9,"333","ACTIVE"
"15629",7,"133","SLIPPING AWAY, CANNOT LOSE"
"15628",12,"444","LOYAL"
"15627",5,"122","CANNOT BE DEFINED"
"15626",8,"323","ACTIVE"
"15625",10,"244","SLIPPING AWAY, CANNOT LOSE"
"15624",7,"232","CANNOT BE DEFINED"
"15623",10,"244","SLIPPING AWAY, CANNOT LOSE"
"15622",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15621",10,"433","LOYAL"
"15620",9,"333","ACTIVE"
"15619",6,"411","NEW CUSTOMERS"
"15618",8,"332","ACTIVE"
"15617",5,"122","CANNOT BE DEFINED"
"15616",3,"111","CHURNED CUSTOMER"
"15615",12,"444","LOYAL"
"15614",8,"134","SLIPPING AWAY, CANNOT LOSE"
"15613",4,"112","CHURNED CUSTOMER"
"15612",6,"321","ACTIVE"
"15611",12,"444","LOYAL"
"15610",6,"321","ACTIVE"
"15609",4,"211","CHURNED CUSTOMER"
"15608",9,"333","ACTIVE"
"15607",9,"243","CANNOT BE DEFINED"
"15606",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15605",10,"343","SLIPPING AWAY, CANNOT LOSE"
"15604",5,"311","NEW CUSTOMERS"
"15603",6,"321","ACTIVE"
"15602",12,"444","LOYAL"
"15601",12,"444","LOYAL"
"15600",7,"133","SLIPPING AWAY, CANNOT LOSE"
"15599",9,"333","ACTIVE"
"15598",7,"322","POTENTIAL CHURNERS"
"15597",7,"322","POTENTIAL CHURNERS"
"15596",10,"244","SLIPPING AWAY, CANNOT LOSE"
"15595",5,"122","CANNOT BE DEFINED"
"15594",10,"433","LOYAL"
"15593",5,"311","NEW CUSTOMERS"
"15592",6,"312","CANNOT BE DEFINED"
"15591",5,"131","CANNOT BE DEFINED"
"15590",7,"133","SLIPPING AWAY, CANNOT LOSE"
"15589",7,"232","CANNOT BE DEFINED"
"15588",4,"112","CHURNED CUSTOMER"
"15587",10,"343","SLIPPING AWAY, CANNOT LOSE"
"15586",7,"133","SLIPPING AWAY, CANNOT LOSE"
"15585",5,"212","CHURNED CUSTOMER"
"15584",10,"433","LOYAL"
"15583",5,"221","POTENTIAL CHURNERS"
"15582",9,"432","ACTIVE"
"15581",10,"244","SLIPPING AWAY, CANNOT LOSE"
"15580",9,"243","CANNOT BE DEFINED"
"15579",9,"333","ACTIVE"
"15578",4,"211","CHURNED CUSTOMER"
"15577",7,"232","CANNOT BE DEFINED"
"15576",8,"323","ACTIVE"
"15575",3,"111","CHURNED CUSTOMER"
"15574",8,"233","POTENTIAL CHURNERS"
"15573",9,"333","ACTIVE"
"15572",12,"444","LOYAL"
"15571",12,"444","LOYAL"
"15570",12,"444","LOYAL"
"15569",10,"244","SLIPPING AWAY, CANNOT LOSE"
"15568",9,"432","ACTIVE"
"15567",6,"411","NEW CUSTOMERS"
"15566",4,"121","CHURNED CUSTOMER"
"15565",6,"321","ACTIVE"
"15564",4,"121","CHURNED CUSTOMER"
"15563",12,"444","LOYAL"
"15562",6,"222","POTENTIAL CHURNERS"
"15561",11,"443","LOYAL"
"15560",4,"121","CHURNED CUSTOMER"
"15559",5,"113","CANNOT BE DEFINED"
"15558",3,"111","CHURNED CUSTOMER"
"15557",6,"312","CANNOT BE DEFINED"
"15556",6,"411","NEW CUSTOMERS"
"15555",12,"444","LOYAL"
"15554",4,"211","CHURNED CUSTOMER"
"15553",6,"312","CANNOT BE DEFINED"
"15552",5,"221","POTENTIAL CHURNERS"
"15551",9,"333","ACTIVE"
"15550",11,"443","LOYAL"
"15549",11,"344","SLIPPING AWAY, CANNOT LOSE"
"15548",3,"111","CHURNED CUSTOMER"
"15547",12,"444","LOYAL"
"15546",6,"123","CHURNED CUSTOMER"
"15545",7,"322","POTENTIAL CHURNERS"
"15544",12,"444","LOYAL"
"15543",5,"221","POTENTIAL CHURNERS"
"15542",6,"123","CHURNED CUSTOMER"
"15541",4,"211","CHURNED CUSTOMER"
"15540",8,"422","ACTIVE"
"15539",7,"412","CANNOT BE DEFINED"
"15538",8,"134","SLIPPING AWAY, CANNOT LOSE"
"15537",5,"221","POTENTIAL CHURNERS"
"15536",3,"111","CHURNED CUSTOMER"
"15535",8,"233","POTENTIAL CHURNERS"
"15534",3,"111","CHURNED CUSTOMER"
"15533",8,"422","ACTIVE"
"15532",12,"444","LOYAL"
"15531",9,"423","CANNOT BE DEFINED"
"15530",10,"433","LOYAL"
"15529",12,"444","LOYAL"
"15528",4,"211","CHURNED CUSTOMER"
"15527",12,"444","LOYAL"
"15526",6,"321","ACTIVE"
"15525",10,"433","LOYAL"
